id,comment_text,target,label,predicted_label,non_toxic_logit,toxic_logit
261297,"Picture this:  Cops respond to a ""situation"", a concealed carry type has engaged the ""hostile"" so who gets taken out by the cops?  Does the CC permit come with some kind of halo that magically appears or do you become part of the problem and go down?  Just that consideration played out in the mind of a CC armed student at the Oregon campus last year, he held his fire.  He did not want to become part of the mix.  Damn fast thinking on his part in a nasty situation.",0.5,1,0,0.1117593,-0.18422626
261645,"I don't have any responsible, adult friends or acquaintances with that kind of life record. On the other hand, I have a boatload of totally chaotic, unpredictable, and undependable friends, family, and acquaintances whose life stories sound just like that. .

Please move along.  Please do not apply to lead anything. Please go make a life ripe with productive experiences and accomplishments and then come back and offer your services as a leader sometime around 2040. 

Diane McKeel looks like the biggest fool in this whole story. May the voters be wiser.",0.5,1,0,0.11846829,-0.19398119
262024,"Mr. Wohlforth's commentary appears to suggest that Alaska Natives are nothing but poor innocent victims of a racist justice system. His tone is extremely patronizing and I wonder if he is playing the ""white man's burden"" role here.  This is the old Kipling concept that white man like him, must take care of the poor natives who cannot take care of themselves. Bit old fashioned however gallant, Mr. Wohlforth. Nearly all native inmates I encountered at ACC West, knew wholly that they did wrong. Funny thing about native people are that they are extremely honest folks, even when they did wrong. More then any other ethnic groups I have run into, including my fellow Asian Americans, native people stand out in their honesty in acknowledging that they did wrong. Few who claims innocence, are those coming in from probation violations and some of them got just cause to be unhappy, being violated for petty violations. Maybe that is where Mr. Wohlforth should take a look at.",0.5,1,0,0.8630954,-1.0095891
263818,Would you like a little cheese with your whine?,0.7,1,0,1.1945179,-1.2076644
264318,You know what is not Dope about Germany. The rapidly raising sexual assaults and rape epidemic that they refuse to address.,0.5,1,0,0.18627122,-0.2830293
264510,You left out the part where he said. If abortion is illegal then the woman should be punished.,0.5,1,0,0.96092975,-1.0251578
264824,Why dont you go  make love to Mr Trump ? Your practically engaged after this letter,0.5,1,0,2.3277338,-2.4216955
265195,"Sounds like the police handled this situation well. There are countless and routine scenarios across America where if a black man answered the door with such a gun, even sober and not threatening and even without a gun, that it would not end so well. This is what white privilege (and gun insanity) looks like.",0.6,1,0,0.66544735,-0.74709296
265446,As a veteran you should be used to violating the innocent and the weak.,0.5,1,0,1.0374007,-1.1484822
265651,"Sully is a big time cheater in his public and private life.  Sully cut the APD to the bone that triggered a wave in murders, robberies, and burglaries.  Cutting to far back in APD's police force was a ploy by Sully to make himself appear fiscally conservative as he was tapped to be Parnell's Lt. Governor.  Now Sully wants to continue pulling the mayoral strings by rounding up a posse of his Republican former mayor brethren to tie the hands of the current administration.",0.6,1,0,1.6976146,-1.7662711
265676,"It's controlled by Republicans--what can you expect?

(oh, and you left out ""corrupt"").",0.5,1,0,0.55240923,-0.63399816
266345,"It seems that arrogant, unethical, narcissists don't change- they just keep making blunders. After all the hoopla about what a corrupt issue the LIO is and with the state struggling for money, the legislative council (thankfully, Mark Neuman sees the public's wishes) makes the costliest decision possible. Like true narcissists, they can't admit their mistakes and do the right thing. Move to the Atwood building and perhaps you can salvage some respectability from your constituents.",0.5,1,0,0.1947372,-0.3082318
266665,"We don't have enough child molesters,pimps,drug dealers,and gang members already in Alaska,that's why your ""Lawmakers"" are flooding the streets with criminals from around the globe,to keep the jails full,the lawyers happy,and the ""Lawmakers"" in business..",0.5,1,0,1.2524964,-1.2823238
266725,"""and killing something for the sake of killing""   ""does not mean kill indiscriminately""

What utterly ridiculous things you are now saying.   These wolves were killed by the Oregon Department of Fish & Game for good reason.   It was not done indiscriminately, nor for the sake of killing itself.   

Once wolves get habituated to killing livestock, they will not stop.   They are not dumb, and the quickly realize that they can get a very tasty meal with hardly any effort at all just by visiting a nearby ranch.  

In order for wolves to stay away from humans, they have to fear us.   And the best way to teach wolves to stay away is to shoot them.   Again, wolves are not dumb, and they will quickly figure out that it is not safe to prey on livestock, when all of their friends who do end up dead.",0.6,1,0,0.0097211115,-0.066273406
267304,"The Braves, Siletz tribe Feather, tomahawk, etc. are cultural, just like the fighting Irish, and David Douglas Scotts. White mascots and white cultures are not being banned. Native Americans are singled out. It is Native American culture to have mascots, and we have had them for thousands of years before whitey showed up. As for redskins being racially offensive to us red skin injuns, Oklahoma where my Chickasaw family is from was named by an Indian using Indian words that mean RED PEOPLE. Ever notice how liberals explain how WHITE conservatives are out of touch with the BLACK community, but if I say I am a red skin Chickasaw who thinks liberals are morons, I become a racist bigot for saying red...hence why I think most liberals are morons and especially when it comes to their PC racist stereotyping of us Indians.",1.0,1,0,0.9856902,-1.0848501
268256,"Totally disgusting, is the example of what happened to the woman in  Texas. 
Extremism, spawned from and supported by religious superstition, is alive and well in America. Especially in states like Texas.",0.5,1,0,0.085878275,-0.12548482
268651,"""and will defend myself with a firearm where necessary.""

You have a gun? Does your doctor know about this?",0.5,1,0,2.5275564,-2.4848766
268660,"Shannon, just because you say something does not make it true.  You say that abortions are lower where women have cheap birth control. This is what is called a LIE.  Do some research on welfare and other poor women who have access to free birth control - they have a larger percentage of abortions per 100,000 than any other group.  Abortions are a convenience.  Personally I don't care if you commit murder, abortion, or other evils to your children.  Keep them from reproducing please.",0.5,1,0,2.2167065,-2.280449
268663,"I thought tax-credits worked towards reducing a companies overall tax bill. Kind of like our federal income tax, you can only deduct as much as you've paid.  So, this company should only be getting tax credits up to the amount of the taxes he's paid. If he's not paying a tax, then the tax credit shouldn't be available. What am I missing here, besides a clearly broken system?
How are we loaning money to outside business folks (who state they are only here because the tax credits were too good to pass up), w/a $4 billion deficit?

We need to change this law that keeps us from knowing how much us paid to each company with tax credits. This is ridiculous. We're not talking about thousands of dollars, not even millions, this is billions of dollars our state is paying companies to setup business in the state.  If we can afford to cover over half of the costs, why doesn't the state build our own projects, hire Alaskans, and recycle the tax credits back into our states?",0.6,1,0,2.4891713,-2.5544682
269004,"Y'know, I find all this hubbub somewhat hypocritical.  Polygynous marriages of up to four wives have been legal in my faith since its beginnings.  Yet most Masajid ('mosques') in the US don't dare perform them, to the point of issuing written warnings to their congregations that they cannot do so on pain of secular legal sanction.  I don't hear anyone protesting this clear denial of our religious freedom.

Yet secular authorities threaten to coerce Catholic churches to act contrary to THEIR tenets and 'conservative Christians' throw a fit.  Why the double-standard?  I'd really like to know.  If Christian churches can stand up to secular mandate to defend their congregants' beliefs, I don't see why we can't defend our rights against secular authority to abrogate our beliefs and practices concerning marriage.  And unlike 'same-sex' marriages, polygyny was recognized in both the Old and New Testaments.

Yet another 'Christian' double-standard rears its ugly head.  Halleleujah.",0.6,1,0,0.31913832,-0.43302009
269148,"Wake Alaska this man Phil North is a pc. of whale dung that lays in the bottom of the Ocean, Lets this fuzzing face worm born in North London 1965 is cricket player and a Priest . All of a sudden he is EPA Slut another Obama monkey running our United States screwing thing up.Brother to Sally the Jewel & Gina the maggot McCarthy. With our Technology we can do the mine. Did not these people EPA pay the Natives to say no Pebble? I would like to tell Phil North we were drilling and mining in the Grand Canyon south rim in 1963 getting Uranium for the Federal Government. And we never hurt the National Park. This is a jerk.",0.7,1,0,0.08408267,-0.10056429
270006,"Look, I have read this legislation and understand what it is and what it isn't. 

You need to ask yourself: What about protecting the community? Don't we as a society value victims? Since when did we start to care more about the perps in our society than the innocent people they hurt? 

They ought to rename this legislation #FelonsLivesMatter. 

I think you people are insane. Do we need corrections reforms. Yes. Do we need treatment programs for our heroin epidemic? Yes. Do we need to somehow figure out how to break the cycle of violence and drag people out of poverty? Yes, abosolutely.

But do should we reduce sentences across the board? Even for sex offenders and violent psychopaths? Should we just let everyone bail out, no questions asked, even drug addicts that surely will head right back out for more home invasion burglary (you know 'victimless crimes'). 

Hell no we shouldn't!",0.6,1,0,1.1529461,-1.2448018
271676,absolutely. I've known many. That's why I am so effin disgusted with our local street rats who urinate all over priceless opportunity others risk death for.,0.5,1,0,0.3835914,-0.3773265
271725,y u mad bro? LOL,1.0,1,0,1.0251701,-1.1664835
271834,"I'm glad that no American citizens leech
off the ecnomy, work under the table, claim bogus tax returns, collect welfare, are social parasites. I'd rather support hard working immigrants, but that's just my preference. Besides, I love to exploit those people, here or in their own country. Tienen playas y mucho sol y esta muy barato alla.",0.5,1,0,0.20002222,-0.2694942
272274,The heck with this ‘phasing out’ stuff. Let’s do it now!,0.5,1,0,1.1390148,-1.1892861
274179,"And the winner for ""most racist casual remark"" goes to...",0.6,1,0,1.4118912,-1.4541503
274271,"It is a tough issue.  Trump's campaign rallies are hives of violence and bigotry.  His campaign is supported by the KKK and numerous anti-immigration hate groups.  When he and his supporters embrace such racist ideals it is difficult to say that a ""Students for Trump"" club is much different than the ""Anti-Muslim"" club or a ""He Man Woman Haters Club"".  Trump's campaign events are closer to a hate rally than a political rally.  You have to draw the line somewhere.  Trump needs to draw the line, but he so far has refused to do so.
 
The voice of love needs to be louder than the voice of hate.",0.6,1,0,0.7786568,-0.91549295
274621,"Lynn Willis: I didn't know that - thanks. But MacKinnon must be OK with it too and she started the whole thing didn't she? Personally I could go along with your concept but I think if this bill can get done I would be OK with it too. At least it would end the clock changing. I agree that it gets a bit absurd out in western Alaska and I would rather see them have their own self-determination. Like many, I am OK with moving an hour closer to the continental US and staying 2 hours ahead of solar time year-round. The stupid clock is a man-made contrivance anyway.",0.6,1,0,0.035529852,-0.18408775
275015,"Yep.  Asking one of these poor, poor pitiful loudmouths to be honest or to substantiate their arguments with proof, is like shining sunlight on a vampire.",0.6,1,0,0.78394914,-0.78329223
275625,"Here's what you missed, gary; the RG has stated to redundancy a corporation is not a person to then post every day on their editorial page:  a newspaper is a CITIZEN OF ITS COMMUNITY. the hypocrisy is staggering. the policy of these hypocrites mandates everyone else sign their editorial and op-ed letters. NO COMPANY is allowed to submit either without some one signing it so we know who we are addressing. the editorial should read: penned by ____, for Alton Baker 3. because a corporation is not a person, remember.",0.5,1,0,0.636265,-0.6974384
275843,"What's wrong with this picture?
And what in the hell is the matter with us that we would allow them to STEAL from the people so egregiously when THIS is going on?
I am beyond disgusted with these vampires and their sycophants pushing these PFD raid bills.

http://alaskasenatedems.com/wielechowski/2016/04/08/video-senate-resources-hearing-reveals-alaska-paying-out-more-in-oil-tax-credits-than-we-get-in-production-taxes-through-2024/",0.7,1,0,0.699998,-0.76210815
275880,Maybe death penalty for dealers   might be a start but would never fly with the liberal segment of the population.,0.5,1,0,0.771842,-0.869626
276412,"Actually, stocks went up because of a smoking hot economy. Here in Oregon this was created through property tax relief to foreign corporations offshoring jobs to Oregon that lifted people off of welfare. We lost most of those jobs when government repealed the property tax relief, such as the brand new $1.3 billion manufacturing plant Hyundai built. Now, as for your shameless lie, welfare reform did not prevent people from gaining welfare. This reform limited how long people could receive welfare to boot the many who were leeching off the system. Furthermore welfare reform created a ton of new programs to help people attain work, including wage subsidies. The mentally ill known as liberals think it is cruel to mandate people look for a mere 5 jobs per week when living off other peoples taxed income. Once again you are a shameless liar Lynn.",0.5,1,0,1.5027257,-1.6338083
277196,"I've only been in Alaska for a few years, but I have to admit the way the oil companies operating in the state are being given millions in free money, proceed to take all the oil out of the ground and sell it, and then leave us with nothing is beyond surreal. 

How in the world did it get like this? With a $5 billion plus annual budget deficit, these elected representatives are still allowing it to continue unabated?

Smells like dirty rotten scoundrels to me.",0.6,1,0,0.26911926,-0.30881616
277328,"So when you can't come up with something intelligent to say you accuse me of yelling? You should be YELLING about censorship! There is no place in a society for squelching the Freedom of Speech. It's pacifists like yourself who stood by and watched while Nazi Germany led millions of innocent people to their deaths, and did NOTHING!",0.6,1,0,1.824998,-1.9469563
277839,"The film producer, Marc Morano, has his far-right bona fides. He studied under Rush Limbaugh, and was the first to publish the Swiftboat Veterans lies against John Kerry. That got him a job in the Bush administration, and a job with climate denier Sen. James Inhofe. Who knows who is paying for his organization, and film, and his website which posts articles like, ""There Was No Fukushima Nuclear Disaster"", and ""Alarmist sea level data may raise flood insurance"". Lamar Smith, Sara Palin, and Marc Morano, any or all of this triumvirate of in-your-face-stupidity debating Bill Nye - one can only hope.",0.8,1,0,1.8522824,-1.9706341
278085,STATE  SENATORS--REPRESENTATIVES----WHY are YOU WASTING TIME and $$$$ in debates ???I have SEEN NO ONE OF you---SENATORS --OR--REPRESENTATIVEs --ASK your CONSTITUENTS for FEED BACK---or DO you think we ARE that IGNORANT out in ALASKA and NOT paying ATTENTION ???,0.5,1,0,0.15204869,-0.22257723
279534,Californians make the worst neighbors. Ask any Oregonian.,0.7,1,0,1.0901808,-1.1934127
279857,"Then you move to Alaska, the Last Frontier, and you finally got to shoot a real animal. One that never left her yard. Feel like a a real man, do you? A first class hero? Yeah. I'll bet you do. Now, go on out to Rabbit Creek and teach your kid to shoot and to have zero respect for other's animals.",0.5,1,0,0.40662876,-0.40496203
279876,"Bryan:  Perception is independent from fact, but not excluded from the decision making process.  We have 60 legislators who have 60 different flavors of world view, which can range from well thought out and balanced, to closet psycho.  They control every State agency's budget.  They get bombarded almost daily with budget requests.  Because there are only 24 hours in a day, they often have to take mental short-cuts in their decision making.  In short, they often make ""gut reaction"" choices.  This makes every agency's budget a ""crap-shoot"".  And experience has shown that ""politically correct"" management, and approach to securing their next years budget, is the safest bet.  So, when some teacher or other concerned person reports that some kid has a small bruise from a spanking, Child Services feels the need to become heavily involved, so that nobody can accuse them of being slack in their duties.  This usually results in a CYA approach to every ""child in need"" report ... founded or not.",0.5,1,0,0.9034388,-0.9912792
280371,"You're right. I'm getting a lot of ""perceived danger"" from the gun nut crowd these days. I guess they'd argue I can gun them down.",0.6,1,0,1.8258735,-1.8924245
280451,"Agreed that firing into the air as a ""warning shot"" to a dog is a silly suggestion. But the shooter could have simply placed himself between the dog and the child.",0.5,1,0,0.436853,-0.48355478
281085,"I'm sure Mr. Mellerstig has similar sentiments about his child. Thank goodness the child was not injured, mutilated, or killed. Dogs are not equal to children. If you think so, I have no frame of reference to deal with you. You are out of your mind.",0.6,1,0,0.13850842,-0.19777153
281466,"Wow! You are one venom-filled zealot.

Let me just ask one very simple question: Have you ever met Ron and had a conversation with him and his wife, Janet?

If you had any integrity, you would own your comments attacking a very decent, modest individual, by posting under your real name.

But you are sick with your irrational fanaticism and afraid to come out of your ""spider hole."" You've made clear from past posts that you haven't the foggiest idea of the actual facts regarding the community or the radical zone change. But you have some weird delusion that you know best about what's good for society, and yet you are pathetically ignorant and without any evidence of empathy or human compassion.

Please, get some counseling.

-- Paul",0.8,1,0,0.42474815,-0.49602154
281648,"Anti gun? Yes I am. The insanity spewed by gun nuts in this thread proves my point. I went from ""some people can handle guns"" to ""you know, NO ONE needs to have a flippin' handgun, ever, for any reason"" quite quickly reading the aggressive, posturing nonsense posted by you people.",0.5,1,0,0.44786486,-0.4942655
282022,"Yeah, I see Russia, like a drunk and dangerous snow machiner buzzing Iditarod mushers. Very tRUMP & cRUSE like of you, Mr. Putin.",0.7,1,0,0.30939543,-0.34204352
283083,"Your ignorance of the Federal and State laws, the decisions of the Federal Courts, and the political history of the political influence of the railroads in the United States, and the cost of complying with them is noted.  

Salem, Oregon, a small town 70 miles north of here made  'quiet zones'; and it cost them millions of dollars.   When 40% of all freight is hauled by trains in this country,  (another fact which you seem to be ignorant  about) ""getting rid of the trains"" isn't going to happen.  

Neither Bush is the fountain of all evil; I doubt either one of them even mentioned the word 'train' in their combined 12 years in office except in some other fashion than quiet zones.

And by the way, Parents don't have to 'YELL"" at their kids to come inside.  Only those who don't understand the difference between parenting and yelling do that.",0.6,1,0,0.27305582,-0.35801587
283442,"Folks, we have to throw all these bums out, let's come up with a plan",0.6,1,0,0.31909475,-0.3281729
283546,THEY???  Who are you referring to?  African Americans or the hooded white sheet wearing ones???,0.6,1,0,1.7873086,-1.848062
284310,Sarah Palin..... still working hard to stereotype and embarrass Alaskans.,0.5,1,0,2.1146913,-2.1668231
285857,"The NRA was the National Rifle Association.  Nothing about pistols, uzi's, automatic weapons, concealed carry, bazookas or any other armament now available to any right-wing terrorist.  It was an organization for hunters to feed their families.  Another example of the takeover of a legitimate organization to promote political agendas unrelated to hunting for food.  My previous post was removed for being too descriptive of the current definition of NRA.  Just read the NRA website to see the absolute political purpose of the leaders of this rogue organization. Neither the 2nd amendment nor the original NRA policies support the insanity professed by the new NRA terrorists.  None of the mass murders of children and adults in this nation have any connection to any liberal or progressive person; in fact, all were committed by right-wing and religious terrorists loyal to all ideals of conservatism.  Add in racist police murders and the truth is self-evident.",0.5,1,0,2.1755955,-2.2161596
286460,"One BLM founder recently tweeted about how difficult it is to suppress her urge to murder white people. Why shouldn't we question a ""civil rights director"" for supporting them?",0.5,1,0,0.37327984,-0.45225975
286763,"Ya, they need to come to the table and call-out the Republicans like they did in 1999. We saved the dividend! Make the Republicans look crazy and out of touch. The problem with the Dems now is; they're waiting in the wings to see how the money might be split up. See all of them want your pfd, it's just an argument where it's going to go.",0.7,1,0,1.56077,-1.6560404
287111,"Quit your bitching, you bozos had 90 days to get this done. Instead of spending time on lame state recognition days, daylight savings time, Dave and Busters - claw grab and arcade games,  you could have been working the real issue.  I know you guys love the extra cash.",0.6,1,0,0.14802124,-0.2244134
287424,"First of all, that's not possible. Both of you need a dictionary. 

Also, how is me writing or saying the words "" white man"" racist?
Insecure much??

;)",0.6,1,0,0.5749898,-0.6653374
287811,Wow What a story...I'm serious. Great journalism. From my point of view the only issue with Vic was whether he could fairly judge a dispute between a man and a woman. Particularly a straight man. I could care less about his sexual preferences.,0.5,1,0,1.4056647,-1.4917715
288241,"The energy industry has scheduled layoffs every spring.  And  It was only a matter of time before they started pulling out due to the oil reserves being tapped out.  Everyone knew that but chose to ignore that and the desperate attempt to keep them here by giving out free tax credits was stupid,  they are just taking those profits from the credits and spending them elsewhere.   Big oil is a worldwide business, when it doesn't pay one place they just take it to another.",0.6,1,0,0.45881036,-0.59318185
288388,"If these judges would just castrate these perverts that do any rape, child abuse then that would be good sign of justiceand let anyone know it is not tolerated. Rehab an jail costs taxpayers  unnessary money. Nope we just feed them. Pay medical, and let the have TV, access to college for free.",0.6,1,0,0.19232199,-0.24444322
289060,"A ""red herring"" way to justify delay in fixing the main legs of this budget deficit..  All because the oil companies have commanded there be discussion, but no action, on anything having to do with tax credits and cash subsidies from the Alaskan people worth five billion over five years.  Those were politically extorted and seriously un-vetted production tax revenues, granted to the cartel to do what they said they would do when they leased the oil fields on the slope forty years ago.   They want us to pay at the low end, let them have the high end and in between as well with SB21.  Going after unions at this point in the debate over the governor`s proposals is a red herring designed to sew rancor and delay progress on doing their damned jobs.  It`s not about unions or the right to work for less. It`s about Johnson and the rest of the conoco caucus making up reasons to further abrogate their one stated constitutional duty... to balance a budget and pass one.  Johnson is disingenuous.",0.5,1,0,2.5517633,-2.61234
289458,He's about to get all the intimate partner violence he wants- and more to boot .. Say Bye-Bye.,0.6,1,0,2.0853744,-2.1439056
289830,"Crazy Horse,",0.5,1,0,1.2247981,-1.3389212
289974,"You are saying stop Alaska oil drilling and let Saudi have it's way with Alaska's oil markets?

You are saying; ""...blaming (Saudi oil glut) for this ( oil price collapse"") is ridiculous."" !

You are right when you said "" I realize facts are pesky things"".  The Saudi's are attacking  oil markets and Alaska is on attack so ignore it or defend it! It is all a matter of insight or no sight!",0.5,1,0,0.8564102,-0.9596234
290193,"I don't know why I continue to read this reality show guide. I don't have a TV and the few times I actually am around a TV all I can think of is, ""Really?!"" At least now I know not to head to Hoonah for fishing or anything else this summer. Sounds like those law-breaking, lying freaks will still be there.",0.6,1,0,0.22993848,-0.31072894
290974,"Get a sniper, take him out, and let us get on with our day.",0.6,1,0,0.8467002,-0.8652687
291006,"If a gay person is traveling and a hotel or B&B refuses to accommodate them, it's harmful discrimination.   It can kill.  If a doctor refuses care because you are gay causes real harm.   An exterminator who allows a gay couple to live in filth but not a straight couple is discriminating.  When you open a business, you agree to follow the rule not to discriminate.

""Refusing to associate"" is different from discriminating.  Religious people don't have the right to use their religion as an excuse to harm others who only want to do business with them.  Making a cake is a baker's job.  Marching in a pride parade or having a beer with someone is ""associating"".  Just  to be clear that discrimination, not refusing to associate with them, is illegal.",0.5,1,0,0.12891212,-0.23859504
291063,"Yep so is killing your children if they back talk, rape is ok, slavery is ok and a whole host of other evil stuff no one would agree is ok. So why aren't people stoning people for mixing cotton with other materials? Rape or slavery isn't even covered in the Ten Commandments. I think it's time society stops using the bible as a source for morality.",0.5,1,0,0.35385582,-0.4056237
291067,"Typical liberal response, anyone who has a different opinion is uneducated. Also the typical response of a coward, don't get face to face when you can throw insults from across the web.",1.0,1,0,0.34020305,-0.42864916
291225,"Why in nature are some animals ""gay"" and have to  go with it or die and when some humans are ""gay"" the religious say that it is not ""nature"" that made a human gay  but the human chose to be that way?
Most barnacles are hermaphroditic.  (Each individual barnacle both male and female).The ovaries are located in the base or stalk, and may extend into the mantle, while the testes are towards the back of the head. 
So if animals with no ability to reason have no choice in how they are designed by nature sexually then why would humans have to?",0.6,1,0,0.30140397,-0.36208716
